Step,Action,Reasoning,Observation,Reward,Done
816,north,"I will explore the dark area to the north to find new areas and resources.
ACTION: north","message:


language observation:
stairs up far southsouthwest
newt corpse far westsouthwest
vertical closed door far westsouthwest
horizontal wall near north
dark area near south
doorway adjacent north
dark area adjacent northeast, east, southeast, southwest, west, and northwest

cursor:
Yourself a caveman
(x=39, y=10)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                     -----                                      
                                      ...                                       
                                      ...                                       
                                       .                                        
                                       .                                        
                                       @                                        
                                       #                                        
                                      ##                                        
                                  ####                                          
                           # -----|-------                                      
                          %##............|                                      
                    -    ### |...........|                                      
                             +........<..|                                      
                             |...........-##                                    
                             -------------                                      
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:148 
Dlvl:3 $:0 HP:16(18) Pw:1(1) AC:8 Xp:1/12 T:370                                 

",0.0,False
817,north,"I will explore the dark area to the north to find new areas and resources.
ACTION: north","message:


language observation:
stairs up far southsouthwest
newt corpse far westsouthwest
vertical closed door far westsouthwest
horizontal wall near north
dark area near south
vertical wall near northwest
vertical wall very near northeast
horizontal wall adjacent east and west
dark area adjacent southeast and southwest

cursor:
Yourself a caveman
(x=39, y=9)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                    ------                                      
                                    |....-                                      
                                    |....|                                      
                                     .....                                      
                                      -@-                                       
                                       #                                        
                                       #                                        
                                      ##                                        
                                  ####                                          
                           # -----|-------                                      
                          %##............|                                      
                    -    ### |...........|                                      
                             +........<..|                                      
                             |...........-##                                    
                             -------------                                      
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:148 
Dlvl:3 $:0 HP:16(18) Pw:1(1) AC:8 Xp:1/12 T:371                                 

",0.0,False
818,north,"I need to explore the dark area to find resources and the downstairs.
ACTION: north","message:


language observation:
stairs up far southsouthwest
newt corpse far westsouthwest
vertical closed door far westsouthwest
horizontal wall near north
dark area near northeast, east, and south
vertical wall near west
northwest room corner near northwest
vertical open door very near northeast
doorway very near east
horizontal wall adjacent southeast and southwest
doorway adjacent south

cursor:
Yourself a caveman
(x=39, y=8)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                    ------                                      
                                    |....-                                      
                                    |....|                                      
                                    |..@..                                      
                                    ---.--                                      
                                       #                                        
                                       #                                        
                                      ##                                        
                                  ####                                          
                           # -----|-------                                      
                          %##............|                                      
                    -    ### |...........|                                      
                             +........<..|                                      
                             |...........-##                                    
                             -------------                                      
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:148 
Dlvl:3 $:0 HP:16(18) Pw:1(1) AC:8 Xp:1/12 T:372                                 

",0.0,False
819,northeast,"I need to explore the dark areas to find the downstairs and resources.
ACTION: northeast","message:


language observation:
stairs up far southsouthwest
newt corpse far westsouthwest
vertical closed door far westsouthwest
vertical wall near west
horizontal wall very near north, south, southwest, and northwest
dark area very near northeast and southeast
vertical open door adjacent northeast
vertical wall adjacent east
doorway adjacent southeast

cursor:
Yourself a caveman
(x=40, y=7)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                    ------                                      
                                    |....-                                      
                                    |...@|                                      
                                    |.....                                      
                                    ---.--                                      
                                       #                                        
                                       #                                        
                                      ##                                        
                                  ####                                          
                           # -----|-------                                      
                          %##............|                                      
                    -    ### |...........|                                      
                             +........<..|                                      
                             |...........-##                                    
                             -------------                                      
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:148 
Dlvl:3 $:0 HP:16(18) Pw:1(1) AC:8 Xp:1/12 T:373                                 

",0.0,False
820,northeast,"I need to explore the dark areas to find the downstairs and resources.
ACTION: northeast","message:
You can't move diagonally into an intact doorway.

language observation:
stairs up far southsouthwest
newt corpse far westsouthwest
vertical closed door far westsouthwest
vertical wall near west
horizontal wall very near north, south, southwest, and northwest
dark area very near northeast and southeast
vertical open door adjacent northeast
vertical wall adjacent east
doorway adjacent southeast

cursor:
Yourself a caveman
(x=40, y=7)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                    ------                                      
                                    |....-                                      
                                    |...@|                                      
                                    |.....                                      
                                    ---.--                                      
                                       #                                        
                                       #                                        
                                      ##                                        
                                  ####                                          
                           # -----|-------                                      
                          %##............|                                      
                    -    ### |...........|                                      
                             +........<..|                                      
                             |...........-##                                    
                             -------------                                      
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:148 
Dlvl:3 $:0 HP:16(18) Pw:1(1) AC:8 Xp:1/12 T:373                                 

",0.0,False
821,east,"Okay, I can't move diagonally into the doorway. I need to move east to go through the open door.
ACTION: east","message:
It's a wall.

language observation:
stairs up far southsouthwest
newt corpse far westsouthwest
vertical closed door far westsouthwest
vertical wall near west
horizontal wall very near north, south, southwest, and northwest
dark area very near northeast and southeast
vertical open door adjacent northeast
vertical wall adjacent east
doorway adjacent southeast

cursor:
Yourself a caveman
(x=40, y=7)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                    ------                                      
                                    |....-                                      
                                    |...@|                                      
                                    |.....                                      
                                    ---.--                                      
                                       #                                        
                                       #                                        
                                      ##                                        
                                  ####                                          
                           # -----|-------                                      
                          %##............|                                      
                    -    ### |...........|                                      
                             +........<..|                                      
                             |...........-##                                    
                             -------------                                      
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:148 
Dlvl:3 $:0 HP:16(18) Pw:1(1) AC:8 Xp:1/12 T:373                                 

",0.0,False
822,northwest,"Okay, I hit a wall. I need to explore the dark areas. I will go northwest.
ACTION: northwest","message:


language observation:
dark area far south
vertical closed door far southsouthwest
stairs up far southsouthwest
newt corpse far westsouthwest
dark area near east and southeast
doorway near south
southwest corner near southwest
vertical wall near west
vertical open door very near east
doorway very near southeast
horizontal wall adjacent north, northeast, and northwest

cursor:
Yourself a caveman
(x=39, y=6)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                    ------                                      
                                    |..@.-                                      
                                    |....|                                      
                                    |.....                                      
                                    ---.--                                      
                                       #                                        
                                       #                                        
                                      ##                                        
                                  ####                                          
                           # -----|-------                                      
                          %##............|                                      
                    -    ### |...........|                                      
                             +........<..|                                      
                             |...........-##                                    
                             -------------                                      
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:148 
Dlvl:3 $:0 HP:16(18) Pw:1(1) AC:8 Xp:1/12 T:374                                 

",0.0,False
823,north,"I need to explore the dark area to find resources and the downstairs. I will go north.
ACTION: north","message:
It's a wall.

language observation:
dark area far south
vertical closed door far southsouthwest
stairs up far southsouthwest
newt corpse far westsouthwest
dark area near east and southeast
doorway near south
southwest corner near southwest
vertical wall near west
vertical open door very near east
doorway very near southeast
horizontal wall adjacent north, northeast, and northwest

cursor:
Yourself a caveman
(x=39, y=6)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                    ------                                      
                                    |..@.-                                      
                                    |....|                                      
                                    |.....                                      
                                    ---.--                                      
                                       #                                        
                                       #                                        
                                      ##                                        
                                  ####                                          
                           # -----|-------                                      
                          %##............|                                      
                    -    ### |...........|                                      
                             +........<..|                                      
                             |...........-##                                    
                             -------------                                      
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:148 
Dlvl:3 $:0 HP:16(18) Pw:1(1) AC:8 Xp:1/12 T:374                                 

",0.0,False
824,east,"I hit a wall. I need to explore the dark areas. I will go east through the open door.
ACTION: east","message:


language observation:
stairs up far southsouthwest
vertical closed door far southwest
newt corpse far westsouthwest
horizontal wall near south and southwest
vertical wall near west
dark area very near east
horizontal wall adjacent north and northwest
northeast room corner adjacent northeast
vertical open door adjacent east
vertical wall adjacent southeast

cursor:
Yourself a caveman
(x=40, y=6)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                    ------                                      
                                    |...@-                                      
                                    |....|                                      
                                    |.....                                      
                                    ---.--                                      
                                       #                                        
                                       #                                        
                                      ##                                        
                                  ####                                          
                           # -----|-------                                      
                          %##............|                                      
                    -    ### |...........|                                      
                             +........<..|                                      
                             |...........-##                                    
                             -------------                                      
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:148 
Dlvl:3 $:0 HP:17(18) Pw:1(1) AC:8 Xp:1/12 T:375                                 

",0.0,False
825,east,"I need to explore the dark area to the east to find the downstairs.
ACTION: east","message:


language observation:
stairs up far southsouthwest
newt corpse far westsouthwest
vertical closed door far westsouthwest
horizontal wall near southwest
vertical wall near west
dark area very near east
northeast room corner adjacent north
dark area adjacent northeast and southeast
vertical wall adjacent south
horizontal wall adjacent northwest

cursor:
Yourself a caveman
(x=41, y=6)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                    ------                                      
                                    |....@#                                     
                                    |....|                                      
                                    |.....                                      
                                    ---.--                                      
                                       #                                        
                                       #                                        
                                      ##                                        
                                  ####                                          
                           # -----|-------                                      
                          %##............|                                      
                    -    ### |...........|                                      
                             +........<..|                                      
                             |...........-##                                    
                             -------------                                      
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:148 
Dlvl:3 $:0 HP:17(18) Pw:1(1) AC:8 Xp:1/12 T:376                                 

",0.0,False
826,east,"I need to explore the dark area to the east to find the downstairs.
ACTION: east","message:


language observation:
stairs up far southsouthwest
newt corpse far westsouthwest
vertical closed door far westsouthwest
vertical wall far west
dark area very near east
dark area adjacent north, northeast, southeast, and south
vertical wall adjacent southwest
vertical open door adjacent west
northeast room corner adjacent northwest

cursor:
Yourself a caveman
(x=42, y=6)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                    ------                                      
                                    |....-@#                                    
                                    |....|                                      
                                    |.....                                      
                                    ---.--                                      
                                       #                                        
                                       #                                        
                                      ##                                        
                                  ####                                          
                           # -----|-------                                      
                          %##............|                                      
                    -    ### |...........|                                      
                             +........<..|                                      
                             |...........-##                                    
                             -------------                                      
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:148 
Dlvl:3 $:0 HP:17(18) Pw:1(1) AC:8 Xp:1/12 T:377                                 

",0.0,False
827,east,"I need to explore the dark area to the east to find the downstairs.
ACTION: east","message:


language observation:
stairs up far southsouthwest
newt corpse far westsouthwest
vertical closed door far westsouthwest
vertical wall far west
dark area very near east
vertical open door very near west
dark area adjacent north, northeast, southeast, south, southwest, and northwest

cursor:
Yourself a caveman
(x=43, y=6)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                    ------                                      
                                    |....-#@#                                   
                                    |....|                                      
                                    |.....                                      
                                    ---.--                                      
                                       #                                        
                                       #                                        
                                      ##                                        
                                  ####                                          
                           # -----|-------                                      
                          %##............|                                      
                    -    ### |...........|                                      
                             +........<..|                                      
                             |...........-##                                    
                             -------------                                      
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:148 
Dlvl:3 $:0 HP:17(18) Pw:1(1) AC:8 Xp:1/12 T:378                                 

",0.0,False
828,east,"I need to explore the dark area to the east to find the downstairs.
ACTION: east","message:


language observation:
stairs up far southsouthwest
newt corpse far westsouthwest
vertical closed door far westsouthwest
vertical wall far west
vertical open door near west
dark area very near east
dark area adjacent north, northeast, southeast, south, southwest, and northwest

cursor:
Yourself a caveman
(x=44, y=6)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                    ------                                      
                                    |....-##@#                                  
                                    |....|                                      
                                    |.....                                      
                                    ---.--                                      
                                       #                                        
                                       #                                        
                                      ##                                        
                                  ####                                          
                           # -----|-------                                      
                          %##............|                                      
                    -    ### |...........|                                      
                             +........<..|                                      
                             |...........-##                                    
                             -------------                                      
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:148 
Dlvl:3 $:0 HP:17(18) Pw:1(1) AC:8 Xp:1/12 T:379                                 

",0.0,False
829,east,"I am surrounded by darkness. I need to explore, but I am also low on health. I will move east to explore.
ACTION: east","message:


language observation:
stairs up far southsouthwest
newt corpse far westsouthwest
vertical closed door far westsouthwest
vertical wall far west
vertical open door near west
dark area very near east
dark area adjacent north, northeast, southeast, south, southwest, and northwest

cursor:
Yourself a caveman
(x=45, y=6)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                    ------                                      
                                    |....-###@#                                 
                                    |....|                                      
                                    |.....                                      
                                    ---.--                                      
                                       #                                        
                                       #                                        
                                      ##                                        
                                  ####                                          
                           # -----|-------                                      
                          %##............|                                      
                    -    ### |...........|                                      
                             +........<..|                                      
                             |...........-##                                    
                             -------------                                      
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:148 
Dlvl:3 $:0 HP:17(18) Pw:1(1) AC:8 Xp:1/12 T:380                                 

",0.0,False
830,east,"I am surrounded by darkness and need to explore. Moving east is the only option.
ACTION: east","message:


language observation:
newt corpse very far westsouthwest
stairs up far southsouthwest
vertical closed door far westsouthwest
coyote far west
vertical open door near west
dark area very near east
dark area adjacent north, northeast, southeast, south, southwest, and northwest

cursor:
Yourself a caveman
(x=46, y=6)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                    ------                                      
                                    |...d-####@#                                
                                    |....|                                      
                                    |.....                                      
                                    ---.--                                      
                                       #                                        
                                       #                                        
                                      ##                                        
                                  ####                                          
                           # -----|-------                                      
                          %##............|                                      
                    -    ### |...........|                                      
                             +........<..|                                      
                             |...........-##                                    
                             -------------                                      
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:148 
Dlvl:3 $:0 HP:17(18) Pw:1(1) AC:8 Xp:1/12 T:381                                 

",0.0,False
831,east,"I am surrounded by darkness and need to explore. I will move east to explore.
ACTION: east","message:


language observation:
newt corpse very far westsouthwest
stairs up far southsouthwest
vertical closed door far westsouthwest
coyote far west
dark area very near east
dark area adjacent north, northeast, southeast, south, southwest, and northwest

cursor:
Yourself a caveman
(x=47, y=6)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                    ------                                      
                                    |....d#####@#                               
                                    |....|                                      
                                    |.....                                      
                                    ---.--                                      
                                       #                                        
                                       #                                        
                                      ##                                        
                                  ####                                          
                           # -----|-------                                      
                          %##............|                                      
                    -    ### |...........|                                      
                             +........<..|                                      
                             |...........-##                                    
                             -------------                                      
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:148 
Dlvl:3 $:0 HP:17(18) Pw:1(1) AC:8 Xp:1/12 T:382                                 

",0.0,False
832,east,"I am surrounded by darkness and need to explore. I will move east to explore.
ACTION: east","message:


language observation:
newt corpse very far westsouthwest
stairs up far southsouthwest
vertical closed door far westsouthwest
coyote far west
vertical open door far west
dark area very near east
dark area adjacent north, northeast, southeast, south, southwest, and northwest

cursor:
Yourself a caveman
(x=48, y=6)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                    ------                                      
                                    |....-d#####@#                              
                                    |....|                                      
                                    |.....                                      
                                    ---.--                                      
                                       #                                        
                                       #                                        
                                      ##                                        
                                  ####                                          
                           # -----|-------                                      
                          %##............|                                      
                    -    ### |...........|                                      
                             +........<..|                                      
                             |...........-##                                    
                             -------------                                      
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:148 
Dlvl:3 $:0 HP:17(18) Pw:1(1) AC:8 Xp:1/12 T:383                                 

",0.0,False
833,east,"I am surrounded by darkness and need to explore. I will move east to explore.
ACTION: east","message:


language observation:
newt corpse very far westsouthwest
vertical closed door very far westsouthwest
stairs up far southwest
coyote far west
vertical open door far west
dark area very near east
dark area adjacent north, northeast, southeast, south, southwest, and northwest

cursor:
Yourself a caveman
(x=49, y=6)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                    ------                                      
                                    |....-#d#####@#                             
                                    |....|                                      
                                    |.....                                      
                                    ---.--                                      
                                       #                                        
                                       #                                        
                                      ##                                        
                                  ####                                          
                           # -----|-------                                      
                          %##............|                                      
                    -    ### |...........|                                      
                             +........<..|                                      
                             |...........-##                                    
                             -------------                                      
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:148 
Dlvl:3 $:0 HP:17(18) Pw:1(1) AC:8 Xp:1/12 T:384                                 

",0.0,False
834,east,"I am surrounded by darkness. I need to explore, so I will move east.
ACTION: east","message:


language observation:
newt corpse very far westsouthwest
vertical closed door very far westsouthwest
stairs up far westsouthwest
coyote far west
vertical open door far west
dark area very near east and southeast
dark area adjacent north, northeast, south, southwest, and northwest

cursor:
Yourself a caveman
(x=50, y=6)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                    ------                                      
                                    |....-##d#####@#                            
                                    |....|         #                            
                                    |.....                                      
                                    ---.--                                      
                                       #                                        
                                       #                                        
                                      ##                                        
                                  ####                                          
                           # -----|-------                                      
                          %##............|                                      
                    -    ### |...........|                                      
                             +........<..|                                      
                             |...........-##                                    
                             -------------                                      
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:148 
Dlvl:3 $:0 HP:17(18) Pw:1(1) AC:8 Xp:1/12 T:385                                 

",0.0,False
835,east,"I am surrounded by darkness. I need to explore, so I will move east.
ACTION: east","message:


language observation:
newt corpse very far westsouthwest
vertical closed door very far westsouthwest
stairs up far westsouthwest
coyote far west
dark area very near southeast and south
dark area adjacent north, northeast, east, southwest, and northwest

cursor:
Yourself a caveman
(x=51, y=6)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                    ------                                      
                                    |....-###d#####@                            
                                    |....|         ##                           
                                    |.....                                      
                                    ---.--                                      
                                       #                                        
                                       #                                        
                                      ##                                        
                                  ####                                          
                           # -----|-------                                      
                          %##............|                                      
                    -    ### |...........|                                      
                             +........<..|                                      
                             |...........-##                                    
                             -------------                                      
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:148 
Dlvl:3 $:0 HP:17(18) Pw:1(1) AC:8 Xp:1/12 T:386                                 

",0.0,False
